NDVI,EVI,RED,SWIR,Area,Biomass
0.362921,0.203365669,0.0897,0.235275,250000,28.55052
0.17364731,0.103206777,0.13712,0.29133,250000,5.8376772
0.4916048,0.326641936,0.09057273,0.2511,250000,43.992576
-0.0820496,-0.046139045,0.122320004,0.10108,250000,-24.845952
-0.08647745,-0.049197631,0.124524996,0.098975,250000,-25.377294
-0.06878017,-0.03930963,0.12453333,0.10256667,250000,-23.2536204
0.19901209,0.131615804,0.12801667,0.22923334,250000,8.8814508
0.27560407,0.144390385,0.0924,0.22341667,250000,18.0724884
0.20921026,0.117076874,0.117,0.26173332,250000,10.1052312
0.34382904,0.190945535,0.09211667,0.23828334,250000,26.2594848
0.17790173,0.090334586,0.10333333,0.19071667,250000,6.3482076
0.27072993,0.141681086,0.0904,0.20768334,250000,17.4875916
0.63876307,0.421787717,0.058399998,0.19206667,250000,61.6515684
0.3374606,0.210294238,0.1097,0.24403334,250000,25.495272
0.43678835,0.244755025,0.077,0.21421666,250000,37.414602
0.5750065,0.346647962,0.05945,0.18783334,250000,54.00078
0.52248985,0.31007394,0.07815,0.1953,250000,47.698782
0.1542143,0.088925986,0.12666,0.2227,250000,3.505716
0.24414368,0.117656031,0.08676667,0.17153333,250000,14.2972416
-0.044785142,-0.024436797,0.1294,0.09562,250000,-20.37421704
-0.031758234,-0.018928272,0.1336,0.1052,250000,-18.81098808
0.16901486,0.081577807,0.098875,0.178575,250000,5.2817832
0.15060152,0.078123149,0.11141667,0.21611667,250000,3.0721824
0.2146241,0.115747963,0.10768333,0.23973334,250000,10.754892
0.24744026,0.14071014,0.10285,0.244,250000,14.6928312
0.38196093,0.2117342,0.08478333,0.24448334,250000,30.8353116
0.26574832,0.138845228,0.09458333,0.2482,250000,16.8897984
0.33042502,0.174921581,0.08847143,0.26247144,250000,24.6510024
0.38884732,0.245936515,0.104555555,0.27418888,250000,31.6616784
0.30002812,0.19634104,0.12693636,0.28157273,250000,21.0033744
-0.088292755,-0.051063539,0.12632,0.1021,250000,-25.5951306
-0.09750468,-0.054721931,0.12822,0.10158,250000,-26.7005616
-0.08927136,-0.04884577,0.1247,0.100666665,250000,-25.7125632
0.18746777,0.103221407,0.122033335,0.23401667,250000,7.4961324
0.43946302,0.273935743,0.08655,0.20685,250000,37.7355624
0.45986995,0.263465478,0.075833336,0.22108333,250000,40.184394
0.22547987,0.126329703,0.12196667,0.2779,250000,12.0575844
0.29410905,0.174710117,0.110866666,0.27028334,250000,20.293086
0.5469391,0.336492856,0.06683333,0.20775,250000,50.632692
0.54257864,0.314094581,0.062983334,0.18711667,250000,50.1094368
0.3764468,0.191776445,0.0767,0.21983333,250000,30.173616
0.61033094,0.380308665,0.05855,0.19471666,250000,58.2397128
0.49882486,0.278522039,0.06696667,0.16946666,250000,44.8589832
0.25947806,0.14672717,0.1081,0.23324,250000,16.1373672
0.1794275,0.098727302,0.12041666,0.23336667,250000,6.5313
0.09939295,0.051242427,0.1118,0.1116,250000,-3.072846
-0.03888657,-0.016617459,0.11145,0.08505,250000,-19.6663884
-0.024903847,-0.014595697,0.134,0.0913,250000,-17.98846164
0.22407657,0.104818094,0.08756,0.1878,250000,11.8891884
0.09753078,0.048994273,0.0949,0.1438,250000,-3.2963064
0.16197373,0.079546141,0.10165,0.23123333,250000,4.4368476
0.18197817,0.093868319,0.10198,0.25984,250000,6.8373804
0.16374359,0.090640897,0.11853333,0.25933334,250000,4.6492308
0.55781037,0.359286149,0.06916667,0.1916,250000,51.9372444
0.1950498,0.097377591,0.10033333,0.2381,250000,8.405976
0.45415294,0.31028001,0.101566665,0.25595555,250000,39.4983528
0.6303019,0.465287911,0.07428182,0.2175,250000,60.636228
0.39370456,0.257209513,0.112627275,0.2752182,250000,32.2445472
-0.08545345,-0.047611561,0.121700004,0.10132,250000,-25.254414
-0.08624468,-0.050922136,0.12748,0.10352,250000,-25.3493616
-0.08099551,-0.047707029,0.1258,0.10446667,250000,-24.7194612
0.18900703,0.114456322,0.13141666,0.2889,250000,7.6808436
0.41183633,0.244192175,0.0876,0.23875,250000,34.4203596
0.43156648,0.257696548,0.083,0.22853333,250000,36.7879776
0.4161763,0.227760172,0.07828333,0.23536667,250000,34.941156
0.5615429,0.323091445,0.0606,0.19663334,250000,52.385148
0.5315147,0.315935299,0.06711666,0.18988334,250000,48.781764
0.38841534,0.206990413,0.0793,0.22065,250000,31.6098408
0.55725175,0.324730588,0.0621,0.1939,250000,51.87021
0.49485436,0.284302648,0.070483334,0.18688333,250000,44.3825232
0.16141072,0.097700788,0.13538,0.20588,250000,4.3692864
0.41274548,0.24695128,0.08946667,0.22203334,250000,34.5294576
0.3359002,0.175049765,0.084416665,0.17821667,250000,25.308024
0.40575907,0.19950635,0.069416665,0.10346667,250000,33.6910884
0.022385027,0.01285107,0.1201,0.1176,250000,-12.31379676
0.54510707,0.292352091,0.05865,0.10995,250000,50.4128484
0.11586374,0.060944975,0.115433335,0.17516667,250000,-1.0963512
0.31900737,0.160333436,0.07964,0.15848,250000,23.2808844
0.24842629,0.133168545,0.1006,0.21686667,250000,14.8111548
0.19278789,0.097581199,0.10176667,0.22478333,250000,8.1345468
0.48732305,0.296644847,0.075733334,0.20663333,250000,43.478766
0.325883,0.165048998,0.0837,0.23511666,250000,24.10596
0.21875957,0.112279388,0.10064,0.23514,250000,11.2511484
0.35486835,0.200101601,0.09358889,0.2633889,250000,27.584202
0.5662506,0.401191038,0.07720909,0.21082728,250000,52.950072
0.6231475,0.535467833,0.087641664,0.239425,250000,59.7777
-0.093319885,-0.052080825,0.12182,0.09854,250000,-26.1983862
-0.09277789,-0.054526711,0.12836,0.10358,250000,-26.1333468
-0.06928984,-0.038732999,0.120500006,0.10343333,250000,-23.3147808
0.20723544,0.121179358,0.12550001,0.27593333,250000,9.8682528
0.26591036,0.147233285,0.10553333,0.23823333,250000,16.9092432
0.50415033,0.299242433,0.07218333,0.2244,250000,45.4980396
0.4647909,0.321559718,0.09275,0.23741667,250000,40.774908
0.59058076,0.379881814,0.06335,0.17548333,250000,55.8696912
0.22293162,0.131282001,0.12151667,0.27745,250000,11.7517944
0.45609242,0.237228321,0.06778333,0.19265,250000,39.7310904
0.48253596,0.276288605,0.07118333,0.1992,250000,42.9043152
0.5373009,0.258617045,0.0529,0.15232,250000,49.476108
0.32862425,0.157631784,0.07982,0.18316,250000,24.43491
0.15550785,0.069063755,0.084633335,0.1493,250000,3.660942
0.10538759,0.050232003,0.104883336,0.18055,250000,-2.3534892
0.39726523,0.197354842,0.07125,0.098,250000,32.6718276
0.014950152,0.008450299,0.1186,0.1135,250000,-13.20598176
0.51096994,0.271367665,0.062633336,0.11241667,250000,46.3163928
0.19912429,0.10396746,0.09833333,0.15653333,250000,8.8949148
0.15258516,0.078631434,0.09633333,0.15633333,250000,3.3102192
0.1553221,0.100232499,0.15603334,0.29145,250000,3.638652
0.36564854,0.200979147,0.08578,0.21316,250000,28.8778248
0.20229752,0.097328552,0.095416665,0.22686666,250000,9.2757024
0.4688265,0.304867487,0.09001666,0.23581667,250000,41.25918
0.2048759,0.099559078,0.09398334,0.2159,250000,9.585108
0.46376345,0.289156729,0.087744445,0.22624445,250000,40.651614
0.5351855,0.379723609,0.08968,0.24216,250000,49.22226
0.35545152,0.24539085,0.12625,0.3119,250000,27.6541824
-0.09102025,-0.052881134,0.12626,0.10112,250000,-25.92243
-0.08385521,-0.048729598,0.1253,0.10235,250000,-25.0626252
0.05345722,0.040272747,0.20131667,0.2597,250000,-8.5851336
0.005254219,9.92E-06,0.12868,0.12428,250000,-14.36949372
0.26934984,0.145677042,0.09475,0.16781667,250000,17.3219808
0.3740653,0.215865387,0.091633335,0.23303333,250000,29.887836
0.42986655,0.261809969,0.08911667,0.2522,250000,36.583986
0.5602996,0.355059106,0.06701667,0.18915,250000,52.235952
0.57687694,0.342940826,0.060716666,0.19743334,250000,54.2252328
0.5089438,0.272209419,0.06278333,0.19198333,250000,46.073256
0.09764635,0.047719966,0.10306667,0.1311,250000,-3.282438
0.35196042,0.163317006,0.0706,0.149,250000,27.2352504
0.07748354,0.043781362,0.103933334,0.09836667,250000,-5.7019752
0.09062005,0.049044096,0.1216,0.19366,250000,-4.125594
0.44437307,0.222192895,0.06725,0.11195,250000,38.3247684
0.024758708,0.0138817,0.1162,0.1116,250000,-12.02895504
0.5311463,0.284205286,0.0605,0.11191667,250000,48.737556
0.16795203,0.09164018,0.0971,0.1374,250000,5.1542436
0.21083991,0.121477622,0.1226,0.27216667,250000,10.3007892
0.25388405,0.127166436,0.09463333,0.23433334,250000,15.466086
0.5118467,0.291158705,0.06505,0.1693,250000,46.421604
0.42376158,0.247831624,0.083116665,0.22541666,250000,35.8513896
0.24165119,0.139107986,0.116466664,0.29643333,250000,13.9981428
0.31531942,0.169482782,0.09055,0.22425,250000,22.8383304
0.26545414,0.140730171,0.09841429,0.24197143,250000,16.8544968
0.28022704,0.172729428,0.12302,0.30294,250000,18.6272448
0.31284967,0.20283379,0.12486364,0.32587272,250000,22.5419604
0.26743245,0.164446844,0.12077273,0.2563909,250000,17.091894
-0.094631314,-0.054665559,0.12734,0.10066,250000,-26.35575768
-0.07443262,-0.042841467,0.121866666,0.10073333,250000,-23.9319144
0.5050354,0.250024346,0.058916666,0.13398333,250000,45.604248
-0.08324383,-0.047401603,0.13015,0.106025,250000,-24.9892596
-0.09397051,-0.052486972,0.1241,0.0948,250000,-26.2764612
-0.09204804,-0.052186188,0.12606667,0.09763333,250000,-26.0457648
0.12884927,0.074226222,0.1075,0.1328,250000,0.4619124
0.4727365,0.290519208,0.078383334,0.20295,250000,41.72838
0.33132765,0.179766636,0.089666665,0.22296667,250000,24.759318
0.33596152,0.161676341,0.075925,0.151375,250000,25.3153824
0.16915792,0.08940511,0.096149996,0.1469,250000,5.2989504
0.2872325,0.144716561,0.0883,0.18505,250000,19.4679
0.19534455,0.071378774,0.07105,0.188025,250000,8.441346
0.13919023,0.063981041,0.092825,0.187975,250000,1.7028276
0.51794934,0.292025047,0.06633333,0.11868333,250000,47.1539208
0.5694378,0.35168155,0.0651,0.11465,250000,53.332536
-0.030431332,-0.021403078,0.15991667,0.13476667,250000,-18.65175984
0.5290684,0.277111247,0.059100002,0.106416665,250000,48.488208
0.14484702,0.0751496,0.112550005,0.2,250000,2.3816424
0.5265725,0.315765873,0.06933333,0.2091,250000,48.1887
0.19402257,0.096063776,0.0978,0.24378334,250000,8.2827084
0.31737307,0.176541745,0.09848333,0.25773335,250000,23.0847684
0.4211454,0.236271684,0.080233335,0.21965,250000,35.537448
0.40498382,0.23184669,0.08386666,0.23395,250000,33.5980584
0.26642972,0.140202641,0.09713333,0.25071666,250000,16.9715664
0.22302635,0.105579108,0.08766667,0.21746667,250000,11.763162
0.3915896,0.25380702,0.10679,0.28403,250000,31.990752
0.49940068,0.333329208,0.08855,0.250075,250000,44.9280816
0.36735213,0.235875651,0.111316666,0.280875,250000,29.0822556
-0.10469148,-0.059243019,0.1251,0.09748,250000,-27.5629776
0.081031375,0.032800963,0.09728,0.118,250000,-5.276235
-0.055374358,-0.031508015,0.123825,0.108125,250000,-21.64492296
-0.071868934,-0.040576892,0.1231,0.100125,250000,-23.62427208
-0.08379439,-0.039839245,0.11626667,0.0903,250000,-25.0553268
-0.093830034,-0.048874705,0.12516,0.09576,250000,-26.25960408
-0.071314156,-0.039334363,0.121800005,0.097025,250000,-23.55769872
-0.06273165,-0.040461127,0.1472,0.1222,250000,-22.527798
0.4255852,0.221986935,0.07495,0.112516664,250000,36.070224
0.5007751,0.248247425,0.05905,0.10413333,250000,45.093012
0.43786764,0.232619205,0.07153334,0.11841667,250000,37.5441168
0.4248827,0.234913546,0.0737,0.10356667,250000,35.985924
0.5518181,0.320628736,0.06336667,0.11546667,250000,51.218172
0.30294052,0.186752057,0.111,0.13216667,250000,21.3528624
-0.04143782,-0.02797159,0.15718333,0.12983334,250000,-19.9725384
-0.037704907,-0.024370437,0.13636667,0.1039,250000,-19.52458884
0.056726705,0.031100147,0.10388,0.12022,250000,-8.1927954
0.13774759,0.067682753,0.10431667,0.20516667,250000,1.5297108
0.13730559,0.069240626,0.10452,0.18332,250000,1.4766708
0.29235852,0.182635736,0.1222,0.25716665,250000,20.0830224
0.37106693,0.219516191,0.09785,0.24515,250000,29.5280316
0.25859016,0.151780137,0.1183,0.2769,250000,16.0308192
0.26625246,0.150874455,0.10298333,0.24338333,250000,16.9502952
0.2740681,0.170514812,0.12161666,0.22266667,250000,17.888172
0.27961078,0.166758191,0.11123334,0.24973333,250000,18.5532936
0.3352841,0.201868671,0.100883335,0.24875,250000,25.234092
0.37539795,0.233669784,0.105875,0.2887625,250000,30.047754
0.38437378,0.235836206,0.101890914,0.2799,250000,31.1248536
0.30516627,0.192580886,0.12405,0.303775,250000,21.6199524
-0.10330637,-0.058442397,0.12902,0.09784,250000,-27.3967644
-0.11509922,-0.063338778,0.12582,0.0914,250000,-28.8119064
-0.095054775,-0.046810271,0.113575,0.088425,250000,-26.406573
-0.088008806,-0.047035986,0.121533334,0.09003333,250000,-25.56105672
-0.08452851,-0.049129257,0.1274,0.0941,250000,-25.1434212
-0.08053975,-0.046290521,0.132875,0.100625,250000,-24.66477
0.2504919,0.149425125,0.1155,0.21931666,250000,15.059028
0.16210836,0.096053384,0.11303333,0.11045,250000,4.4530032
-0.040814474,-0.022347731,0.12233333,0.0953,250000,-19.89773688
-0.046267286,-0.02680339,0.12436666,0.0954,250000,-20.55207432
-0.044457536,-0.026732571,0.12475,0.10195,250000,-20.33490432
-0.04959141,-0.032171528,0.13166668,0.101,250000,-20.9509692
-0.057600994,-0.035868441,0.13865,0.1096,250000,-21.91211928
-0.038898323,-0.023492105,0.13223334,0.100933336,250000,-19.66779876
-0.034349836,-0.021224367,0.13665,0.104825,250000,-19.12198032
0.5218619,0.261983875,0.0571,0.100383334,250000,47.623428
0.55437505,0.293649525,0.0563,0.10701667,250000,51.525006
0.16946861,0.089358894,0.11231667,0.20318334,250000,5.3362332
0.38641024,0.203687761,0.0795,0.1716,250000,31.3692288
0.27459267,0.162898988,0.121416666,0.29788333,250000,17.9511204
0.3760231,0.228163854,0.09645,0.22171667,250000,30.122772
0.1663266,0.090388267,0.117416665,0.22613333,250000,4.959192
0.14246169,0.073840176,0.11365,0.21943334,250000,2.0954028
0.24836352,0.152766812,0.12844999,0.26703334,250000,14.8036224
0.2777915,0.171359803,0.11415,0.21973333,250000,18.33498
0.3316009,0.176668827,0.09238,0.20986,250000,24.792108
0.27084768,0.171465082,0.1318375,0.3198125,250000,17.5017216
0.25628418,0.171176375,0.13815455,0.30913636,250000,15.7541016
0.20112254,0.144792604,0.17415833,0.37075832,250000,9.1347048
-0.093973115,-0.052218384,0.123375,0.0952,250000,-26.2767738
-0.08854533,-0.047868178,0.1213,0.09215,250000,-25.6254396
-0.0858028,-0.045146089,0.118,0.09275,250000,-25.296336
-0.08755314,-0.046872997,0.12185,0.0935,250000,-25.5063768
-0.094582364,-0.051147691,0.123975,0.094225,250000,-26.34988368
-0.059868347,-0.038010708,0.15173334,0.114816666,250000,-22.18420164
0.47652838,0.227911309,0.059666667,0.1394,250000,42.1834056
0.43803293,0.227861224,0.06995,0.11485,250000,37.5639516
0.5516972,0.291352788,0.0561,0.095416665,250000,51.203664
0.5986702,0.33879209,0.05455,0.1014,250000,56.840424
0.5747231,0.33425616,0.05951667,0.10586666,250000,53.966772
0.54910856,0.312930702,0.062083334,0.108116664,250000,50.8930272
0.42903623,0.229885243,0.074149996,0.117683336,250000,36.4843476
0.4937024,0.274641403,0.06926667,0.118433334,250000,44.244288
0.28424734,0.140374439,0.103,0.147,250000,19.1096808
0.14974636,0.079831592,0.114083335,0.21968333,250000,2.9695632
0.15448117,0.084139176,0.11636667,0.22141667,250000,3.5377404
-0.001539444,-5.27E-04,0.124966666,0.1039,250000,-15.18473329
0.1648756,0.090606985,0.11743333,0.22931667,250000,4.785072
0.20105658,0.116375664,0.11805,0.21758333,250000,9.1267896
0.4513849,0.2227084,0.064566664,0.13496667,250000,39.166188
0.29376283,0.161743079,0.10015,0.25448334,250000,20.2515396
0.27886167,0.145164457,0.0896,0.1623,250000,18.4634004
0.27858075,0.15604254,0.1082,0.24485,250000,18.42969
0.29779115,0.169698197,0.098183334,0.22676666,250000,20.734938
0.26277244,0.141394117,0.10334,0.24148,250000,16.5326928
0.34482986,0.203276949,0.10501429,0.2601,250000,26.3795832
0.27456835,0.195675062,0.16331,0.34393,250000,17.948202
0.21966851,0.156321728,0.15085,0.333025,250000,11.3602212
-0.09028385,-0.050184521,0.123575,0.0941,250000,-25.834062
-0.08848635,-0.048163045,0.119025,0.09265,250000,-25.618362
-0.09097822,-0.051385684,0.1261,0.09682,250000,-25.9173864
-0.09158665,-0.049987204,0.12212,0.09674,250000,-25.990398
-0.09449523,-0.05063499,0.1207,0.091825,250000,-26.3394276
0.03379625,0.013378873,0.122383334,0.15923333,250000,-10.94445
0.37018967,0.187281412,0.07428333,0.15871666,250000,29.4227604
0.42123875,0.198093594,0.063483335,0.1,250000,35.54865
0.44981745,0.216503155,0.062983334,0.09746667,250000,38.978094
0.36913696,0.194597113,0.08031666,0.19541667,250000,29.2964352
0.45012307,0.269983533,0.081933334,0.17615,250000,39.0147684
0.17656294,0.090171465,0.10158,0.20022,250000,6.1875528
0.40097985,0.214392565,0.077649996,0.14988333,250000,33.117582
0.14453901,0.080627445,0.12008333,0.20883334,250000,2.3446812
0.12111745,0.060169161,0.102979995,0.17358,250000,-0.465906
0.149859,0.076560725,0.109,0.2138,250000,2.98308
0.3746945,0.218957506,0.094783336,0.24673334,250000,29.96334
-0.012881135,-0.003593482,0.13046667,0.11225,250000,-16.5457362
0.1388319,0.072414844,0.11365,0.20788333,250000,1.659828
0.55726516,0.294298985,0.055983335,0.12586667,250000,51.8718192
0.35536626,0.160541301,0.06956667,0.14965,250000,27.6439512
0.3332591,0.164150568,0.079066664,0.18708333,250000,24.991092
0.3424892,0.203375592,0.10236667,0.23833333,250000,26.098704
0.17958279,0.106172155,0.13091667,0.25361666,250000,6.5499348
0.41791025,0.232772978,0.07805,0.17348333,250000,35.14923
0.3643243,0.209285796,0.09243333,0.24738333,250000,28.718916
0.20816597,0.121888392,0.12395,0.27256668,250000,9.9799164
0.47859284,0.342648013,0.10055,0.25134,250000,42.4311408
0.52399856,0.35703859,0.08685,0.24253333,250000,47.8798272
-0.09684408,-0.053792668,0.123150006,0.096,250000,-26.6212896
-0.10485631,-0.056754502,0.12472,0.09588,250000,-27.5827572
-0.08379842,-0.045966528,0.122025,0.097075,250000,-25.0558104
-0.08109108,-0.044546183,0.118025,0.0926,250000,-24.7309296
-0.08569537,-0.048162847,0.1301,0.093,250000,-25.2834444
0.52660066,0.320093666,0.06955,0.16683333,250000,48.1920792
0.52031666,0.265663917,0.057766665,0.13261667,250000,47.4379992
0.37007093,0.201376456,0.08095,0.16598333,250000,29.4085116
0.58990216,0.353090676,0.059133332,0.13925,250000,55.7882592
0.33174184,0.183486052,0.08968333,0.16376667,250000,24.8090208
0.576931,0.310583299,0.054133333,0.13846667,250000,54.23172
0.5894377,0.345057456,0.05821667,0.14768334,250000,55.732524
0.115471095,0.061847058,0.1151,0.17766666,250000,-1.1434686
0.13869208,0.06795407,0.100883335,0.18666667,250000,1.6430496
0.1441403,0.070297733,0.09915,0.18016666,250000,2.296836
0.15048875,0.083074702,0.11645,0.20295,250000,3.05865
0.34819826,0.199780534,0.09931667,0.24368334,250000,26.7837912
0.19703165,0.114057991,0.12495,0.26506665,250000,8.643798
0.18110807,0.090793893,0.10208333,0.22011666,250000,6.7329684
0.33965293,0.166147795,0.08026667,0.18891667,250000,25.7583516
0.15701133,0.091054355,0.12685,0.22971667,250000,3.8413596
0.14828275,0.095022804,0.15345,0.315,250000,2.79393
0.4627578,0.277206541,0.0859,0.2175,250000,40.530936
0.13859443,0.075111906,0.1285,0.23273334,250000,1.6313316
0.37368742,0.192474994,0.07874,0.2045,250000,29.8424904
0.25550947,0.164497707,0.14083333,0.29663333,250000,15.6611364
0.5351693,0.323896469,0.068966664,0.2114,250000,49.220316
0.3193229,0.197369838,0.12104,0.28571,250000,23.318748
-8.47E-04,-3.35E-04,0.106072724,0.10918182,250000,-15.1016258
-0.08468545,-0.046236915,0.119399995,0.09335,250000,-25.162254
-0.098729864,-0.053515192,0.12252,0.0945,250000,-26.84758368
-0.08044058,-0.044468203,0.11975,0.09495,250000,-24.6528696
-0.08293539,-0.045073704,0.118766665,0.09583333,250000,-24.9522468
0.06430645,0.038137266,0.1399,0.22605,250000,-7.283226
0.4526937,0.236178673,0.068516664,0.14773333,250000,39.323244
0.18381271,0.110917365,0.12553333,0.2827,250000,7.0575252
0.42241728,0.218104107,0.07018334,0.14408334,250000,35.6900736
0.5623266,0.296832896,0.054616667,0.12705,250000,52.479192
0.6407818,0.413798377,0.056599997,0.1565,250000,61.893816
0.51871,0.305790116,0.0694,0.16055,250000,47.2452
0.2878845,0.170625797,0.11348333,0.2566,250000,19.54614
0.18545184,0.101030015,0.109,0.21703333,250000,7.2542208
0.16420573,0.090381411,0.115049995,0.22045,250000,4.7046876
0.20696425,0.123440688,0.12773333,0.25551668,250000,9.83571
0.17919752,0.111714809,0.14075,0.2642,250000,6.5037024
0.24587622,0.139464429,0.107316665,0.23248333,250000,14.5051464
0.15236732,0.076512088,0.10498333,0.23716667,250000,3.2840784
0.35395038,0.203693612,0.09233333,0.2252,250000,27.4740456
0.24097492,0.131139989,0.10735,0.25515,250000,13.9169904
0.5923654,0.365713675,0.062466666,0.17676666,250000,56.083848
0.408017,0.232525295,0.086616665,0.2465,250000,33.96204
0.25929067,0.159192983,0.122483335,0.26793334,250000,16.1148804
0.1877627,0.111154913,0.13316667,0.26638332,250000,7.531524
0.34922224,0.204535038,0.10051666,0.2573,250000,26.9066688
0.20391135,0.10454959,0.10153333,0.2327,250000,9.469362
0.3686842,0.20310752,0.08726667,0.2345,250000,29.242104
0.30488196,0.17752726,0.10606667,0.24038889,250000,21.5858352
0.49125156,0.334443375,0.09528182,0.24684545,250000,43.9501872
-0.08969152,-0.048372486,0.11926,0.09476,250000,-25.7629824
-0.10062477,-0.055137393,0.12246,0.096,250000,-27.0749724
-0.10409407,-0.06091989,0.13202,0.0972,250000,-27.4912884
-0.013373185,-0.007843064,0.1206,0.096475,250000,-16.6047822
0.36819082,0.169615881,0.07022,0.10926,250000,29.1828984
0.39418304,0.228573761,0.0828,0.15378334,250000,32.3019648
0.294205,0.176059102,0.1046,0.22188333,250000,20.3046
0.5676398,0.330553259,0.06025,0.14416666,250000,53.116776
0.6242075,0.422384487,0.062333334,0.17811666,250000,59.9049
0.43883505,0.287045357,0.092,0.20231667,250000,37.660206
0.29122815,0.169922571,0.10318334,0.22698334,250000,19.947378
0.2581008,0.151362335,0.11555,0.26991665,250000,15.972096
0.15748411,0.087980266,0.09925,0.1322,250000,3.8980932
0.22858003,0.136395476,0.122433335,0.26875,250000,12.4296036
0.2092935,0.132719735,0.1422,0.27611667,250000,10.11522
0.23755327,0.144649589,0.12721667,0.28586668,250000,13.5063924
0.264144,0.163513068,0.12281667,0.27643332,250000,16.69728
0.3570227,0.204876377,0.09351667,0.24061666,250000,27.842724
0.41202188,0.240708278,0.08648333,0.23685,250000,34.4426256
0.3388947,0.203710154,0.10255,0.28618333,250000,25.667364
0.30903774,0.176885357,0.10431667,0.26496667,250000,22.0845288
0.5703116,0.344178454,0.063983336,0.20468333,250000,53.437392
0.2133277,0.126298873,0.122316666,0.2547,250000,10.599324
0.18484963,0.097080954,0.11265,0.26066667,250000,7.1819556
0.37154126,0.228845304,0.10351667,0.24445,250000,29.5849512
0.251548,0.136095164,0.10355,0.25116667,250000,15.18576
0.3747394,0.204674192,0.08438334,0.21666667,250000,29.968728
0.20729354,0.123146958,0.1281,0.24294445,250000,9.8752248
0.3329772,0.204710649,0.11796,0.29179,250000,24.957264
-0.104402155,-0.055858694,0.121520005,0.09518,250000,-27.5282586
-0.1042683,-0.058873436,0.12752,0.097,250000,-27.512196
-0.09411279,-0.05399268,0.129375,0.098725,250000,-26.2935348
0.046197664,0.027231565,0.14336666,0.22743334,250000,-9.45628032
0.343561,0.190985694,0.087799996,0.15265,250000,26.22732
0.55676174,0.28500737,0.053233333,0.12076667,250000,51.8114088
0.51705736,0.266188209,0.05805,0.12488333,250000,47.0468832
0.4976142,0.278253942,0.06688333,0.13721667,250000,44.713704
0.28330055,0.175902748,0.116000004,0.22916667,250000,18.996066
0.29863656,0.182669174,0.11385,0.27868333,250000,20.8363872
0.40464434,0.230930613,0.084633335,0.20435,250000,33.5573208
0.36677837,0.201842292,0.08716667,0.2191,250000,29.0134044
0.2731083,0.153439334,0.10281666,0.26336667,250000,17.772996
0.38739023,0.206976048,0.08155,0.2226,250000,31.4868276
0.25190467,0.143030365,0.11505,0.29578334,250000,15.2285604
0.2048156,0.130708372,0.14623334,0.32603332,250000,9.577872
0.21400116,0.117004716,0.11548333,0.28798333,250000,10.6801392
0.3304569,0.183339897,0.09576666,0.23966667,250000,24.654828
0.1666327,0.077901757,0.094683334,0.21401666,250000,4.995924
0.32676274,0.187330188,0.100383334,0.26643333,250000,24.2115288
0.48894474,0.303114894,0.08506667,0.21438333,250000,43.6733688
0.30029708,0.184541403,0.111383334,0.25081667,250000,21.0356496
0.23983884,0.122825865,0.0961,0.21891667,250000,13.7806608
0.44921875,0.255908267,0.07626667,0.22243333,250000,38.90625
0.39280483,0.217055973,0.08296666,0.24695,250000,32.1365796
0.35191688,0.186298842,0.08438333,0.21893333,250000,27.2300256
0.39385673,0.209753869,0.07778333,0.19198333,250000,32.2628076
0.38333946,0.196410169,0.07661428,0.19497143,250000,31.0007352
0.43755558,0.287271721,0.103939995,0.2433,250000,37.5066696
-0.09979549,-0.057175522,0.13032,0.09828,250000,-26.9754588
-0.1093654,-0.058328186,0.125675,0.093075,250000,-28.123848
-0.081904076,-0.04851103,0.13143334,0.10153333,250000,-24.82848912
0.026440948,0.011692347,0.103933334,0.11383333,250000,-11.82708624
0.5069736,0.257264545,0.058083333,0.13151667,250000,45.836832
0.26123884,0.164014899,0.12093333,0.22691667,250000,16.3486608
0.3635923,0.239660084,0.112333335,0.25131667,250000,28.631076
0.35141152,0.221007423,0.10238333,0.23628333,250000,27.1693824
0.4472429,0.23448503,0.071266666,0.20776667,250000,38.669148
0.5553306,0.370636687,0.07315,0.19898333,250000,51.639672
0.43925104,0.241908898,0.07626667,0.21846667,250000,37.7101248
0.4196493,0.248292057,0.085766666,0.21248333,250000,35.357916
0.28290942,0.163905629,0.1051,0.23241666,250000,18.9491304
0.27174208,0.153316085,0.104949996,0.26018333,250000,17.6090496
0.25197646,0.139202234,0.107999995,0.28243333,250000,15.2371752
0.31518677,0.174311917,0.09723333,0.25738335,250000,22.8224124
0.26191705,0.150285529,0.11068,0.2586,250000,16.430046
0.33796442,0.18324977,0.09272,0.25942,250000,25.5557304
0.22260414,0.121384751,0.10651667,0.24631667,250000,11.7124968
0.3343103,0.185387155,0.09704,0.27756,250000,25.117236
0.39210624,0.238292053,0.0987,0.27058,250000,32.0527488
0.20330112,0.117225321,0.122999996,0.25091666,250000,9.3961344
0.28261936,0.166314173,0.11201666,0.30801666,250000,18.9143232
0.24800602,0.137266159,0.106633335,0.2508,250000,14.7607224
0.21782866,0.1279308,0.12405,0.26825,250000,11.1394392
0.32538232,0.175710084,0.09091666,0.21811667,250000,24.0458784
0.41685125,0.283508826,0.10198333,0.24563333,250000,35.02215
0.31827843,0.171719612,0.09393333,0.23808333,250000,23.1934116
0.23798916,0.163111405,0.16479,0.35354,250000,13.5586992
-0.1068856,-0.060340238,0.13134,0.0985,250000,-27.826272
